CodProvincia;Provincia;CodMunicipio;Municipio;Poblacion;Recaudación
31;Navarra;101;Ezcabarte;1707;359
31;Navarra;102;Ezkurra;164;249
31;Navarra;103;Ezprogui;49;362
31;Navarra;104;Falces;2559;163
31;Navarra;105;Fitero;2212;87
31;Navarra;106;Fontellas;955;392
31;Navarra;107;Funes;2525;327
31;Navarra;108;Fustiñana;2578;498
31;Navarra;109;Galar;1865;172
31;Navarra;110;Gallipienzo/Galipentzu;115;502
31;Navarra;111;Gallués/Galoze;106;506
31;Navarra;112;Garaioa;104;352
31;Navarra;113;Garde;169;201
31;Navarra;114;Garínoain;531;108
31;Navarra;115;Garralda;189;303
31;Navarra;116;Genevilla;80;90
31;Navarra;117;Goizueta;758;26
31;Navarra;118;Goñi;189;542
31;Navarra;119;Güesa/Gorza;51;576
31;Navarra;120;Guesálaz/Gesalatz;464;345
31;Navarra;121;Guirguillano;92;393
31;Navarra;122;Huarte/Uharte;6543;362
31;Navarra;123;Uharte-Arakil;827;155
31;Navarra;124;Ibargoiti;237;90
31;Navarra;125;Igúzquiza;336;596
31;Navarra;126;Imotz;435;428
31;Navarra;127;Irañeta;166;496
31;Navarra;128;Isaba/Izaba;507;30
31;Navarra;129;Ituren;518;50
31;Navarra;130;Iturmendi;390;550
31;Navarra;131;Iza/Itza;1134;21
31;Navarra;132;Izagaondoa;183;289
31;Navarra;133;Izalzu/Itzaltzu;50;505
31;Navarra;134;Jaurrieta;218;487
31;Navarra;135;Javier;120;342
31;Navarra;136;Juslapeña;558;129
31;Navarra;137;Beintza-Labaien;242;327
31;Navarra;138;Lakuntza;1252;166
31;Navarra;139;Lana;191;455
31;Navarra;140;Lantz;140;294
31;Navarra;141;Lapoblación;147;341
31;Navarra;142;Larraga;2152;40
31;Navarra;143;Larraona;114;303
31;Navarra;144;Larraun;1015;242
31;Navarra;145;Lazagurría;206;63
31;Navarra;146;Leache;57;512
31;Navarra;147;Legarda;118;372
31;Navarra;148;Legaria;109;150
31;Navarra;149;Leitza;2916;110
31;Navarra;150;Leoz/Leotz;261;596
31;Navarra;151;Lerga;74;186
31;Navarra;152;Lerín;1814;382
31;Navarra;153;Lesaka;2807;193
31;Navarra;154;Lezáun;264;45
31;Navarra;155;Liédena;327;79
31;Navarra;156;Lizoáin-Arriasgoiti;317;408
31;Navarra;157;Lodosa;4939;370
31;Navarra;158;Lónguida/Longida;324;264
31;Navarra;159;Lumbier;1417;35
31;Navarra;160;Luquin;131;249
31;Navarra;161;Mañeru;442;459
31;Navarra;162;Marañón;55;511
31;Navarra;163;Marcilla;2815;71
31;Navarra;164;Mélida;717;251
31;Navarra;165;Mendavia;3726;215
31;Navarra;166;Mendaza;350;143
31;Navarra;167;Mendigorría;1085;140
31;Navarra;168;Metauten;287;324
31;Navarra;169;Milagro;3378;527
31;Navarra;170;Mirafuentes;49;65
31;Navarra;171;Miranda de Arga;916;200
31;Navarra;172;Monreal/Elo;482;149
31;Navarra;173;Monteagudo;1145;158
31;Navarra;174;Morentin;133;345
31;Navarra;175;Mues;96;363
31;Navarra;176;Murchante;3758;532
31;Navarra;177;Murieta;352;586
31;Navarra;178;Murillo el Cuende;687;292
31;Navarra;179;Murillo el Fruto;683;41
31;Navarra;180;Muruzábal;282;242
31;Navarra;181;Navascués/Nabaskoze;171;276
31;Navarra;182;Nazar;50;556
31;Navarra;183;Obanos;911;317
31;Navarra;184;Oco;71;329
31;Navarra;185;Ochagavía/Otsagabia;618;382
31;Navarra;186;Odieta;353;137
31;Navarra;187;Oitz;155;153
31;Navarra;188;Olaibar;262;493
31;Navarra;189;Olazti/Olazagutía;1662;375
31;Navarra;190;Olejua;55;494
31;Navarra;191;Olite/Erriberri;3832;585
31;Navarra;192;Olóriz/Oloritz;179;321
31;Navarra;193;Cendea de Olza/Oltza Zendea;1785;87
31;Navarra;194;Ollo;401;307
31;Navarra;195;Orbaizeta;217;223
31;Navarra;196;Orbara;43;548
31;Navarra;197;Orísoain;89;476
31;Navarra;198;Oronz/Orontze;49;306
31;Navarra;199;Oroz-Betelu/Orotz-Betelu;166;511
31;Navarra;200;Oteiza;959;481
31;Navarra;201;Pamplona/Iruña;197604;371
31;Navarra;202;Peralta/Azkoien;6009;25
31;Navarra;203;Petilla de Aragón;29;19
31;Navarra;204;Piedramillera;48;415
31;Navarra;205;Pitillas;544;319
31;Navarra;206;Puente la Reina/Gares;2835;179
31;Navarra;207;Pueyo;354;352
31;Navarra;208;Ribaforada;3698;363
31;Navarra;209;Romanzado;180;76
31;Navarra;210;Roncal/Erronkari;250;110
31;Navarra;211;Orreaga/Roncesvalles;24;114
31;Navarra;212;Sada;184;193
31;Navarra;213;Saldías;118;17
31;Navarra;214;Salinas de Oro/Jaitz;117;422
31;Navarra;215;San Adrián;6247;408
31;Navarra;216;Sangüesa/Zangoza;5177;146
31;Navarra;217;San Martín de Unx;432;162
31;Navarra;219;Sansol;108;526
31;Navarra;220;Santacara;922;145
31;Navarra;221;Doneztebe/Santesteban;1694;18
31;Navarra;222;Sarriés/Sartze;67;463
31;Navarra;223;Sartaguda;1378;43
31;Navarra;224;Sesma;1240;398
31;Navarra;225;Sorlada;63;346
31;Navarra;226;Sunbilla;665;455
31;Navarra;227;Tafalla;11256;116
31;Navarra;228;Tiebas-Muruarte de Reta;659;461
31;Navarra;229;Tirapu;53;274
31;Navarra;230;Torralba del Río;132;18
31;Navarra;231;Torres del Río;144;55
31;Navarra;232;Tudela;35358;406
31;Navarra;233;Tulebras;127;382
31;Navarra;234;Ucar;177;569
31;Navarra;235;Ujué;202;374
31;Navarra;236;Ultzama;1698;261
31;Navarra;237;Unciti;234;56
31;Navarra;238;Unzué/Untzue;142;234
31;Navarra;239;Urdazubi/Urdax;378;504
31;Navarra;240;Urdiain;700;243
31;Navarra;241;Urraul Alto;176;168
31;Navarra;242;Urraul Bajo;292;16
31;Navarra;243;Urroz-Villa;398;445
31;Navarra;244;Urrotz;180;222
31;Navarra;245;Urzainqui/Urzainki;95;285
31;Navarra;246;Uterga;195;60
31;Navarra;247;Uztárroz/Uztarroze;166;450
31;Navarra;248;Luzaide/Valcarlos;406;456
31;Navarra;249;Valtierra;2523;133
31;Navarra;250;Bera;3798;309
31;Navarra;251;Viana;4022;190
31;Navarra;252;Vidángoz/Bidankoze;94;77
31;Navarra;253;Bidaurreta;155;279
31;Navarra;254;Villafranca;2958;586
31;Navarra;255;Villamayor de Monjardín;137;119
31;Navarra;256;Hiriberri/Villanueva de Aezkoa;121;562
31;Navarra;257;Villatuerta;1137;477
31;Navarra;258;Villava/Atarrabia;10496;295
31;Navarra;259;Igantzi;634;251
31;Navarra;260;Valle de Yerri/Deierri;1525;76
31;Navarra;261;Yesa;252;594
31;Navarra;262;Zabalza/Zabaltza;282;300
31;Navarra;263;Zubieta;295;578
31;Navarra;264;Zugarramurdi;243;276
31;Navarra;265;Zúñiga;108;352
31;Navarra;901;Barañain;21444;287
31;Navarra;902;Berrioplano/Berriobeiti;5971;365
31;Navarra;903;Berriozar;9449;50
31;Navarra;904;Irurtzun;2302;100
31;Navarra;905;Beriáin;3856;423
31;Navarra;906;Orkoien;3696;268
31;Navarra;907;Zizur Mayor/Zizur Nagusia;14084;447
31;Navarra;908;Lekunberri;1463;465
32;Ourense;1;Allariz;6059;174
32;Ourense;2;Amoeiro;2278;319
32;Ourense;3;Arnoia, A;1051;267
32;Ourense;4;Avión;2408;38
32;Ourense;5;Baltar;1076;409
32;Ourense;6;Bande;1958;309
32;Ourense;7;Baños de Molgas;1774;163
32;Ourense;8;Barbadás;10064;164
32;Ourense;9;Barco de Valdeorras, O;14052;262
32;Ourense;10;Beade;500;480
32;Ourense;11;Beariz;1205;247
32;Ourense;12;Blancos, Os;974;447
32;Ourense;13;Boborás;2862;404
32;Ourense;14;Bola, A;1398;141
32;Ourense;15;Bolo, O;1084;584
32;Ourense;16;Calvos de Randín;1064;302
32;Ourense;17;Carballeda de Valdeorras;1773;439
32;Ourense;18;Carballeda de Avia;1487;326
32;Ourense;19;Carballiño, O;14246;210
32;Ourense;20;Cartelle;3163;29
32;Ourense;21;Castrelo do Val;1169;542
32;Ourense;22;Castrelo de Miño;1754;30
32;Ourense;23;Castro Caldelas;1486;231
32;Ourense;24;Celanova;5809;260
32;Ourense;25;Cenlle;1331;231
32;Ourense;26;Coles;3216;114
32;Ourense;27;Cortegada;1277;477
32;Ourense;28;Cualedro;1924;261
32;Ourense;29;Chandrexa de Queixa;586;295
32;Ourense;30;Entrimo;1391;300
32;Ourense;31;Esgos;1180;521
32;Ourense;32;Xinzo de Limia;10358;443
32;Ourense;33;Gomesende;914;347
32;Ourense;34;Gudiña, A;1506;228
32;Ourense;35;Irixo, O;1689;81
32;Ourense;36;Xunqueira de Ambía;1649;244
32;Ourense;37;Xunqueira de Espadanedo;892;224
32;Ourense;38;Larouco;557;239
32;Ourense;39;Laza;1541;23
32;Ourense;40;Leiro;1763;106
32;Ourense;41;Lobeira;909;586
32;Ourense;42;Lobios;2175;81
32;Ourense;43;Maceda;3112;559
32;Ourense;44;Manzaneda;1001;38
32;Ourense;45;Maside;2969;203
32;Ourense;46;Melón;1479;42
32;Ourense;47;Merca, A;2197;324
32;Ourense;48;Mezquita, A;1304;22
32;Ourense;49;Montederramo;894;436
32;Ourense;50;Monterrei;2924;466
32;Ourense;51;Muíños;1779;217
32;Ourense;52;Nogueira de Ramuín;2336;46
32;Ourense;53;Oímbra;2062;516
32;Ourense;54;Ourense;107597;190
32;Ourense;55;Paderne de Allariz;1574;105
32;Ourense;56;Padrenda;2244;494
32;Ourense;57;Parada de Sil;648;288
32;Ourense;58;Pereiro de Aguiar, O;6306;40
32;Ourense;59;Peroxa, A;2085;125
32;Ourense;60;Petín;982;406
32;Ourense;61;Piñor;1322;325
32;Ourense;62;Porqueira;1005;475
32;Ourense;63;Pobra de Trives, A;2388;427
32;Ourense;64;Pontedeva;654;214
32;Ourense;65;Punxín;801;399
32;Ourense;66;Quintela de Leirado;716;63
32;Ourense;67;Rairiz de Veiga;1568;113
32;Ourense;68;Ramirás;1812;156
32;Ourense;69;Ribadavia;5319;181
32;Ourense;70;San Xoán de Río;685;143
32;Ourense;71;Riós;1803;262
32;Ourense;72;Rúa, A;4695;422
32;Ourense;73;Rubiá;1557;597
32;Ourense;74;San Amaro;1237;436
32;Ourense;75;San Cibrao das Viñas;4745;420
32;Ourense;76;San Cristovo de Cea;2560;242
32;Ourense;77;Sandiás;1342;220
32;Ourense;78;Sarreaus;1408;92
32;Ourense;79;Taboadela;1642;529
32;Ourense;80;Teixeira, A;415;506
32;Ourense;81;Toén;2567;215
32;Ourense;82;Trasmiras;1534;506
32;Ourense;83;Veiga, A;1036;418
32;Ourense;84;Verea;1150;277
32;Ourense;85;Verín;14707;569
32;Ourense;86;Viana do Bolo;3180;477
32;Ourense;87;Vilamarín;2119;412
32;Ourense;88;Vilamartín de Valdeorras;1988;595
32;Ourense;89;Vilar de Barrio;1572;108
32;Ourense;90;Vilar de Santos;922;173
32;Ourense;91;Vilardevós;2131;64
32;Ourense;92;Vilariño de Conso;632;87
33;Asturias;1;Allande;1939;259
33;Asturias;2;Aller;12136;496
33;Asturias;3;Amieva;803;473
33;Asturias;4;Avilés;83107;406
33;Asturias;5;Belmonte de Miranda;1740;416
33;Asturias;6;Bimenes;1880;278
33;Asturias;7;Boal;1814;82
33;Asturias;8;Cabrales;2157;203
33;Asturias;9;Cabranes;1074;455
33;Asturias;10;Candamo;2124;15
33;Asturias;11;Cangas del Narcea;14077;353
33;Asturias;12;Cangas de Onís;6787;206
33;Asturias;13;Caravia;520;84
33;Asturias;14;Carreño;10967;38
33;Asturias;15;Caso;1799;341
33;Asturias;16;Castrillón;22950;525
33;Asturias;17;Castropol;3713;340
33;Asturias;18;Coaña;3462;271
33;Asturias;19;Colunga;3614;40
33;Asturias;20;Corvera de Asturias;16216;39
33;Asturias;21;Cudillero;5691;200
33;Asturias;22;Degaña;1182;151
33;Asturias;23;Franco, El;3946;42
33;Asturias;24;Gijón;277733;178
33;Asturias;25;Gozón;10763;589
33;Asturias;26;Grado;10746;133
33;Asturias;27;Grandas de Salime;1001;254
33;Asturias;28;Ibias;1634;568
33;Asturias;29;Illano;439;468
33;Asturias;30;Illas;1038;302
33;Asturias;31;Langreo;43647;197
33;Asturias;32;Laviana;14044;479
33;Asturias;33;Lena;12367;595
33;Asturias;34;Valdés;13058;229
33;Asturias;35;Llanera;14167;141
33;Asturias;36;Llanes;13893;99
33;Asturias;37;Mieres;42421;383
33;Asturias;38;Morcín;2866;251
33;Asturias;39;Muros de Nalón;1911;502
33;Asturias;40;Nava;5599;268
33;Asturias;41;Navia;8982;75
33;Asturias;42;Noreña;5432;11
33;Asturias;43;Onís;786;86
33;Asturias;44;Oviedo;225973;165
33;Asturias;45;Parres;5699;124
33;Asturias;46;Peñamellera Alta;598;557
33;Asturias;47;Peñamellera Baja;1317;32
33;Asturias;48;Pesoz;191;84
33;Asturias;49;Piloña;7793;265
33;Asturias;50;Ponga;686;460
33;Asturias;51;Pravia;9016;372
33;Asturias;52;Proaza;813;558
33;Asturias;53;Quirós;1294;571
33;Asturias;54;Regueras, Las;1952;554
33;Asturias;55;Ribadedeva;1904;128
33;Asturias;56;Ribadesella;6209;238
33;Asturias;57;Ribera de Arriba;1971;43
33;Asturias;58;Riosa;2140;407
33;Asturias;59;Salas;5659;46
33;Asturias;60;San Martín del Rey Aurelio;17953;173
33;Asturias;61;San Martín de Oscos;484;201
33;Asturias;62;Santa Eulalia de Oscos;503;511
33;Asturias;63;San Tirso de Abres;521;494
33;Asturias;64;Santo Adriano;263;474
33;Asturias;65;Sariego;1313;151
33;Asturias;66;Siero;52229;535
33;Asturias;67;Sobrescobio;872;550
33;Asturias;68;Somiedo;1354;583
33;Asturias;69;Soto del Barco;4048;84
33;Asturias;70;Tapia de Casariego;4002;238
33;Asturias;71;Taramundi;736;480
33;Asturias;72;Teverga;1899;542
33;Asturias;73;Tineo;10652;599
33;Asturias;74;Vegadeo;4131;373
33;Asturias;75;Villanueva de Oscos;345;595
33;Asturias;76;Villaviciosa;14989;433
33;Asturias;77;Villayón;1460;416
33;Asturias;78;Yernes y Tameza;166;273
34;Palencia;1;Abarca de Campos;39;322
34;Palencia;3;Abia de las Torres;180;420
34;Palencia;4;Aguilar de Campoo;7203;145
34;Palencia;5;Alar del Rey;1031;219
34;Palencia;6;Alba de Cerrato;87;302
34;Palencia;9;Amayuelas de Arriba;38;273
34;Palencia;10;Ampudia;628;392
34;Palencia;11;Amusco;438;249
34;Palencia;12;Antigüedad;404;552
34;Palencia;15;Arconada;45;339
34;Palencia;17;Astudillo;1065;278
34;Palencia;18;Autilla del Pino;254;493
34;Palencia;19;Autillo de Campos;150;509
34;Palencia;20;Ayuela;61;117
34;Palencia;22;Baltanás;1313;130
34;Palencia;23;Venta de Baños;6472;129
34;Palencia;24;Baquerín de Campos;39;477
34;Palencia;25;Bárcena de Campos;55;527
34;Palencia;27;Barruelo de Santullán;1403;279
34;Palencia;28;Báscones de Ojeda;165;430
34;Palencia;29;Becerril de Campos;915;593
34;Palencia;31;Belmonte de Campos;32;230
34;Palencia;32;Berzosilla;51;77
34;Palencia;33;Boada de Campos;20;50
34;Palencia;34;Boadilla del Camino;113;532
34;Palencia;35;Boadilla de Rioseco;129;537
34;Palencia;36;Brañosera;233;90
34;Palencia;37;Buenavista de Valdavia;373;372
34;Palencia;38;Bustillo de la Vega;319;333
34;Palencia;39;Bustillo del Páramo de Carrión;64;499
34;Palencia;41;Calahorra de Boedo;115;576
34;Palencia;42;Calzada de los Molinos;347;379
34;Palencia;45;Capillas;90;312
34;Palencia;46;Cardeñosa de Volpejera;50;285
34;Palencia;47;Carrión de los Condes;2231;491
34;Palencia;48;Castil de Vela;68;594
34;Palencia;49;Castrejón de la Peña;444;159
34;Palencia;50;Castrillo de Don Juan;239;144
34;Palencia;51;Castrillo de Onielo;121;508
34;Palencia;52;Castrillo de Villavega;210;514
34;Palencia;53;Castromocho;247;588
34;Palencia;55;Cervatos de la Cueza;307;240
34;Palencia;56;Cervera de Pisuerga;2572;224
34;Palencia;57;Cevico de la Torre;520;417
34;Palencia;58;Cevico Navero;219;169
34;Palencia;59;Cisneros;498;480
34;Palencia;60;Cobos de Cerrato;159;478
34;Palencia;61;Collazos de Boedo;127;373
34;Palencia;62;Congosto de Valdavia;187;382
34;Palencia;63;Cordovilla la Real;127;475
34;Palencia;66;Cubillas de Cerrato;69;348
34;Palencia;67;Dehesa de Montejo;139;132
34;Palencia;68;Dehesa de Romanos;40;48
34;Palencia;69;Dueñas;2802;439
34;Palencia;70;Espinosa de Cerrato;194;433
34;Palencia;71;Espinosa de Villagonzalo;220;281
34;Palencia;72;Frechilla;195;420
34;Palencia;73;Fresno del Río;196;194
34;Palencia;74;Frómista;846;491
34;Palencia;76;Fuentes de Nava;731;408
34;Palencia;77;Fuentes de Valdepero;347;24
34;Palencia;79;Grijota;1932;592
34;Palencia;80;Guardo;7027;532
34;Palencia;81;Guaza de Campos;68;106
34;Palencia;82;Hérmedes de Cerrato;98;404
34;Palencia;83;Herrera de Pisuerga;2292;156
34;Palencia;84;Herrera de Valdecañas;158;371
34;Palencia;86;Hontoria de Cerrato;110;24
34;Palencia;87;Hornillos de Cerrato;115;380
34;Palencia;88;Husillos;254;161
34;Palencia;89;Itero de la Vega;184;472
34;Palencia;91;Lagartos;146;525
34;Palencia;92;Lantadilla;369;251
34;Palencia;93;Vid de Ojeda, La;111;489
34;Palencia;94;Ledigos;70;116
34;Palencia;96;Lomas;51;117
34;Palencia;98;Magaz de Pisuerga;1097;31
34;Palencia;99;Manquillos;68;493
34;Palencia;100;Mantinos;158;527
34;Palencia;101;Marcilla de Campos;43;597
34;Palencia;102;Mazariegos;249;30
34;Palencia;103;Mazuecos de Valdeginate;107;185
34;Palencia;104;Melgar de Yuso;287;337
34;Palencia;106;Meneses de Campos;124;288
34;Palencia;107;Micieces de Ojeda;93;268
34;Palencia;108;Monzón de Campos;652;593
34;Palencia;109;Moratinos;67;199
34;Palencia;110;Mudá;100;577
34;Palencia;112;Nogal de las Huertas;46;314
34;Palencia;113;Olea de Boedo;37;331
34;Palencia;114;Olmos de Ojeda;240;209
34;Palencia;116;Osornillo;73;251
34;Palencia;120;Palencia;81198;548
34;Palencia;121;Palenzuela;222;32
34;Palencia;122;Páramo de Boedo;85;466
34;Palencia;123;Paredes de Nava;2104;15
34;Palencia;124;Payo de Ojeda;70;184
34;Palencia;125;Pedraza de Campos;97;27
34;Palencia;126;Pedrosa de la Vega;340;475
34;Palencia;127;Perales;139;552
34;Palencia;129;Pino del Río;209;457
34;Palencia;130;Piña de Campos;257;34
34;Palencia;131;Población de Arroyo;73;134
34;Palencia;132;Población de Campos;136;451
34;Palencia;133;Población de Cerrato;119;265
34;Palencia;134;Polentinos;63;238
34;Palencia;135;Pomar de Valdivia;499;205
34;Palencia;136;Poza de la Vega;236;543
34;Palencia;137;Pozo de Urama;31;212
34;Palencia;139;Prádanos de Ojeda;215;70
34;Palencia;140;Puebla de Valdavia, La;114;42
34;Palencia;141;Quintana del Puente;251;171
34;Palencia;143;Quintanilla de Onsoña;205;442
34;Palencia;146;Reinoso de Cerrato;57;255
34;Palencia;147;Renedo de la Vega;214;524
34;Palencia;149;Requena de Campos;24;519
34;Palencia;151;Respenda de la Peña;193;364
34;Palencia;152;Revenga de Campos;168;342
34;Palencia;154;Revilla de Collazos;84;433
34;Palencia;155;Ribas de Campos;166;309
34;Palencia;156;Riberos de la Cueza;62;552
34;Palencia;157;Saldaña;3032;36
34;Palencia;158;Salinas de Pisuerga;375;299
34;Palencia;159;San Cebrián de Campos;473;599
34;Palencia;160;San Cebrián de Mudá;170;113
34;Palencia;161;San Cristóbal de Boedo;25;154
34;Palencia;163;San Mamés de Campos;65;445
34;Palencia;165;San Román de la Cuba;87;382
34;Palencia;167;Santa Cecilia del Alcor;132;546
34;Palencia;168;Santa Cruz de Boedo;62;24
34;Palencia;169;Santervás de la Vega;497;305
34;Palencia;170;Santibáñez de Ecla;75;530
34;Palencia;171;Santibáñez de la Peña;1196;185
34;Palencia;174;Santoyo;241;238
34;Palencia;175;Serna, La;113;503
34;Palencia;176;Sotobañado y Priorato;167;25
34;Palencia;177;Soto de Cerrato;190;474
34;Palencia;178;Tabanera de Cerrato;119;150
34;Palencia;179;Tabanera de Valdavia;33;300
34;Palencia;180;Támara de Campos;88;98
34;Palencia;181;Tariego de Cerrato;529;265
34;Palencia;182;Torquemada;1081;476
34;Palencia;184;Torremormojón;54;466
34;Palencia;185;Triollo;70;380
34;Palencia;186;Valbuena de Pisuerga;57;462
34;Palencia;189;Valdeolmillos;67;429
34;Palencia;190;Valderrábano;61;129
34;Palencia;192;Valde-Ucieza;114;20
34;Palencia;196;Valle de Cerrato;92;122
34;Palencia;199;Velilla del Río Carrión;1493;464
34;Palencia;201;Vertavillo;215;533
34;Palencia;202;Villabasta de Valdavia;32;422
34;Palencia;204;Villacidaler;52;569
34;Palencia;205;Villaconancio;70;378
34;Palencia;206;Villada;1080;216
34;Palencia;208;Villaeles de Valdavia;67;471
34;Palencia;210;Villahán;111;148
34;Palencia;211;Villaherreros;229;52
34;Palencia;213;Villalaco;70;450
34;Palencia;214;Villalba de Guardo;199;358
34;Palencia;215;Villalcázar de Sirga;165;263
34;Palencia;216;Villalcón;67;378
34;Palencia;217;Villalobón;1475;222
34;Palencia;218;Villaluenga de la Vega;595;536
34;Palencia;220;Villamartín de Campos;187;252
34;Palencia;221;Villamediana;191;424
34;Palencia;222;Villameriel;122;261
34;Palencia;223;Villamoronta;279;553
34;Palencia;224;Villamuera de la Cueza;50;538
34;Palencia;225;Villamuriel de Cerrato;6354;154
34;Palencia;227;Villanueva del Rebollar;87;123
34;Palencia;228;Villanuño de Valdavia;99;475
34;Palencia;229;Villaprovedo;69;543
34;Palencia;230;Villarmentero de Campos;14;175
34;Palencia;231;Villarrabé;248;278
34;Palencia;232;Villarramiel;901;100
34;Palencia;233;Villasarracino;153;537
34;Palencia;234;Villasila de Valdavia;73;143
34;Palencia;236;Villaturde;183;315
34;Palencia;237;Villaumbrales;738;535
34;Palencia;238;Villaviudas;394;163
34;Palencia;240;Villerías de Campos;106;426
34;Palencia;241;Villodre;20;189
34;Palencia;242;Villodrigo;135;434
34;Palencia;243;Villoldo;398;265
34;Palencia;245;Villota del Páramo;353;507
34;Palencia;246;Villovieco;80;162
34;Palencia;901;Osorno la Mayor;1435;511
34;Palencia;902;Valle del Retortillo;191;289
34;Palencia;903;Loma de Ucieza;262;382
34;Palencia;904;Pernía, La;373;333
35;Palmas, Las;1;Agaete;5767;300
35;Palmas, Las;2;Agüimes;29912;556
35;Palmas, Las;3;Antigua;11172;146
35;Palmas, Las;4;Arrecife;56284;174
35;Palmas, Las;5;Artenara;1242;164
35;Palmas, Las;6;Arucas;36797;434
35;Palmas, Las;7;Betancuria;805;75
35;Palmas, Las;8;Firgas;7648;434
35;Palmas, Las;9;Gáldar;24319;542
35;Palmas, Las;10;Haría;5190;541
35;Palmas, Las;11;Ingenio;30048;148
35;Palmas, Las;12;Mogán;24225;298
35;Palmas, Las;13;Moya;8042;407
35;Palmas, Las;14;Oliva, La;24079;14
35;Palmas, Las;15;Pájara;20500;273
35;Palmas, Las;16;Palmas de Gran Canaria, Las;382296;93
35;Palmas, Las;17;Puerto del Rosario;36285;202
35;Palmas, Las;18;San Bartolomé;18487;403
35;Palmas, Las;19;San Bartolomé de Tirajana;55954;296
35;Palmas, Las;20;Aldea de San Nicolás, La;8633;487
35;Palmas, Las;21;Santa Brígida;18907;90
35;Palmas, Las;22;Santa Lucía de Tirajana;67291;421
35;Palmas, Las;23;Santa María de Guía de Gran Canaria;14070;374
35;Palmas, Las;24;Teguise;21096;30
35;Palmas, Las;25;Tejeda;2119;280
35;Palmas, Las;26;Telde;101300;389
35;Palmas, Las;27;Teror;12830;204
35;Palmas, Las;28;Tías;20228;29
35;Palmas, Las;29;Tinajo;5716;492
35;Palmas, Las;30;Tuineje;13615;113
35;Palmas, Las;31;Valsequillo de Gran Canaria;9157;185
35;Palmas, Las;32;Valleseco;3903;315
35;Palmas, Las;33;Vega de San Mateo;7765;351
35;Palmas, Las;34;Yaiza;15131;272
36;Pontevedra;1;Arbo;3191;566
36;Pontevedra;2;Barro;3724;312
36;Pontevedra;3;Baiona;12063;568
36;Pontevedra;4;Bueu;12373;117
36;Pontevedra;5;Caldas de Reis;10008;470
36;Pontevedra;6;Cambados;13898;249
36;Pontevedra;7;Campo Lameiro;2009;418
36;Pontevedra;8;Cangas;26087;128
36;Pontevedra;9;Cañiza, A;5511;417
36;Pontevedra;10;Catoira;3484;564
36;Pontevedra;11;Cerdedo;1916;406
36;Pontevedra;12;Cotobade;4394;558
36;Pontevedra;13;Covelo;2931;500
36;Pontevedra;14;Crecente;2367;563
36;Pontevedra;15;Cuntis;4992;288
36;Pontevedra;16;Dozón;1328;280
36;Pontevedra;17;Estrada, A;21657;265
36;Pontevedra;18;Forcarei;3916;32
36;Pontevedra;19;Fornelos de Montes;1906;131
36;Pontevedra;20;Agolada;2803;181
36;Pontevedra;21;Gondomar;13954;519
36;Pontevedra;22;Grove, O;11236;131
36;Pontevedra;23;Guarda, A;10453;384
36;Pontevedra;24;Lalín;20409;330
36;Pontevedra;25;Lama, A;2918;24
36;Pontevedra;26;Marín;25562;68
36;Pontevedra;27;Meaño;5453;206
36;Pontevedra;28;Meis;4992;290
36;Pontevedra;29;Moaña;19291;31
36;Pontevedra;30;Mondariz;4841;108
36;Pontevedra;31;Mondariz-Balneario;690;584
36;Pontevedra;32;Moraña;4402;424
36;Pontevedra;33;Mos;15267;288
36;Pontevedra;34;Neves, As;4300;549
36;Pontevedra;35;Nigrán;17840;495
36;Pontevedra;36;Oia;3101;470
36;Pontevedra;37;Pazos de Borbén;3170;107
36;Pontevedra;38;Pontevedra;82684;380
36;Pontevedra;39;Porriño, O;18543;13
36;Pontevedra;40;Portas;3073;312
36;Pontevedra;41;Poio;16642;255
36;Pontevedra;42;Ponteareas;23409;494
36;Pontevedra;43;Ponte Caldelas;5739;90
36;Pontevedra;44;Pontecesures;3123;157
36;Pontevedra;45;Redondela;30015;246
36;Pontevedra;46;Ribadumia;5166;544
36;Pontevedra;47;Rodeiro;2931;245
36;Pontevedra;48;Rosal, O;6574;382
